company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,666.39,6034.54,1058.31,34.01,34.39,23,False,on_time,Clear,28.8,26.3,2026-04-12T13:00:00.947627,2026-04-12T13:18:00.947627,2026-04-13T23:00:36.947627,2026-04-13T23:23:36.947627,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,5304.03,3888.93,561.1,20.14,20.11,-2,False,on_time,Clear,37.0,14.2,2026-04-07T12:00:00.948156,2026-04-07T12:17:00.948156,2026-04-08T08:08:24.948156,2026-04-08T08:06:24.948156,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,12221.49,5219.03,865.78,34.01,33.88,-8,False,on_time,Clear,18.8,84.4,2026-04-12T12:00:00.948787,2026-04-12T12:11:00.948787,2026-04-13T22:00:36.948787,2026-04-13T21:52:36.948787,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,16035.86,2640.86,521.63,25.04,25.19,9,False,on_time,Fog,13.6,20.6,2026-04-11T07:00:00.949335,2026-04-11T07:12:00.949335,2026-04-12T08:02:24.949335,2026-04-12T08:11:24.949335,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,2281.08,1675.53,373.26,10.56,10.44,-7,False,on_time,Cloudy,-7.9,76.5,2026-04-10T10:00:00.950045,2026-04-10T09:55:00.950045,2026-04-10T20:33:36.950045,2026-04-10T20:26:36.950045,2026-04-10
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,149.24,826.85,267.45,7.9,10.87,178,True,delayed,Cloudy,13.7,17.9,2026-04-11T11:00:00.951192,2026-04-11T11:11:00.951192,2026-04-11T18:54:00.951192,2026-04-11T21:52:00.951192,2026-04-11
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,12542.86,4799.2,555.69,25.04,25.06,1,False,on_time,Clear,1.8,66.3,2026-04-12T06:00:00.952059,2026-04-12T06:02:00.952059,2026-04-13T07:02:24.952059,2026-04-13T07:03:24.952059,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,239.46,1573.32,365.37,10.56,10.61,3,False,on_time,Clear,3.8,9.0,2026-04-08T08:00:00.952764,2026-04-08T08:16:00.952764,2026-04-08T18:33:36.952764,2026-04-08T18:36:36.952764,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,9826.76,4247.1,783.72,25.04,28.37,200,True,delayed,Rain,13.1,83.3,2026-04-08T12:00:00.953211,2026-04-08T12:10:00.953211,2026-04-09T13:02:24.953211,2026-04-09T16:22:24.953211,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,6875.28,4443.73,554.37,25.04,27.29,135,True,delayed,Clear,26.9,3.7,2026-04-12T08:00:00.953537,2026-04-12T08:15:00.953537,2026-04-13T09:02:24.953537,2026-04-13T11:17:24.953537,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,17341.76,352.87,68.34,2.24,2.64,24,False,on_time,Cloudy,2.6,65.1,2026-04-08T09:00:00.953989,2026-04-08T09:12:00.953989,2026-04-08T11:14:24.953989,2026-04-08T11:38:24.953989,2026-04-08
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,2735.86,621.47,120.29,5.03,4.98,-3,False,on_time,Clear,12.5,82.7,2026-04-10T12:00:00.954654,2026-04-10T12:02:00.954654,2026-04-10T17:01:48.954654,2026-04-10T16:58:48.954654,2026-04-10
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,7212.0,379.53,50.09,2.24,2.76,31,True,delayed,Rain,12.1,83.1,2026-04-11T06:00:00.955176,2026-04-11T06:04:00.955176,2026-04-11T08:14:24.955176,2026-04-11T08:45:24.955176,2026-04-11
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,323.48,1237.84,246.11,7.9,12.05,249,True,failed,Clear,-6.0,84.8,2026-04-09T06:00:00.955662,2026-04-09T06:12:00.955662,2026-04-09T13:54:00.955662,2026-04-09T18:03:00.955662,2026-04-09
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,1249.59,6773.54,1216.83,34.01,34.41,24,False,on_time,Clear,-1.7,47.9,2026-04-06T11:00:00.956231,2026-04-06T11:01:00.956231,2026-04-07T21:00:36.956231,2026-04-07T21:24:36.956231,2026-04-06
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,1170.94,1675.18,294.5,10.26,10.43,10,False,on_time,Cloudy,1.3,50.6,2026-04-12T11:00:00.956514,2026-04-12T11:15:00.956514,2026-04-12T21:15:36.956514,2026-04-12T21:25:36.956514,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,320.3,1369.97,257.7,7.9,8.08,11,False,on_time,Cloudy,24.4,90.7,2026-04-08T10:00:00.956792,2026-04-08T10:14:00.956792,2026-04-08T17:54:00.956792,2026-04-08T18:05:00.956792,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,5964.39,842.17,178.18,5.03,5.1,4,False,on_time,Clear,1.5,77.3,2026-04-11T10:00:00.957059,2026-04-11T10:13:00.957059,2026-04-11T15:01:48.957059,2026-04-11T15:05:48.957059,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Madrid,Lisbon,632,Europe,Road,10525.42,1084.06,206.63,7.9,8.07,10,False,on_time,Rain,26.6,4.5,2026-04-11T09:00:00.957355,2026-04-11T08:57:00.957355,2026-04-11T16:54:00.957355,2026-04-11T17:04:00.957355,2026-04-11
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,522.9,1099.89,222.2,7.9,8.95,63,True,delayed,Clear,-7.3,81.2,2026-04-06T13:00:00.957856,2026-04-06T13:04:00.957856,2026-04-06T20:54:00.957856,2026-04-06T21:57:00.957856,2026-04-06
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,2099.92,1541.4,283.42,10.26,10.16,-6,False,on_time,Clear,-0.8,32.5,2026-04-12T09:00:00.958275,2026-04-12T09:16:00.958275,2026-04-12T19:15:36.958275,2026-04-12T19:09:36.958275,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,435.77,535.84,157.49,5.03,5.26,14,False,on_time,Clear,-5.3,22.1,2026-04-08T11:00:00.958592,2026-04-08T11:07:00.958592,2026-04-08T16:01:48.958592,2026-04-08T16:15:48.958592,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,7194.5,1939.9,305.83,10.26,10.81,33,True,delayed,Rain,18.1,51.0,2026-04-10T06:00:00.958893,2026-04-10T06:04:00.958893,2026-04-10T16:15:36.958893,2026-04-10T16:48:36.958893,2026-04-10
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,2425.63,1404.22,253.64,10.56,13.41,171,True,delayed,Snow,36.6,82.1,2026-04-07T11:00:00.959266,2026-04-07T11:10:00.959266,2026-04-07T21:33:36.959266,2026-04-08T00:24:36.959266,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,5304.98,1834.7,488.43,16.15,16.57,25,True,delayed,Cloudy,26.4,27.2,2026-04-11T12:00:00.959745,2026-04-11T12:02:00.959745,2026-04-12T04:09:00.959745,2026-04-12T04:34:00.959745,2026-04-11
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,5075.06,6773.37,1049.12,34.01,34.34,20,False,on_time,Cloudy,21.9,12.3,2026-04-07T10:00:00.960148,2026-04-07T10:17:00.960148,2026-04-08T20:00:36.960148,2026-04-08T20:20:36.960148,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,6201.2,1469.76,163.84,7.9,8.08,11,False,on_time,Cloudy,17.1,39.1,2026-04-06T07:00:00.960577,2026-04-06T07:12:00.960577,2026-04-06T14:54:00.960577,2026-04-06T15:05:00.960577,2026-04-06
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,12094.59,3814.19,628.54,25.04,25.49,27,False,on_time,Clear,-0.6,21.2,2026-04-10T12:00:00.960855,2026-04-10T11:55:00.960855,2026-04-11T13:02:24.960855,2026-04-11T13:29:24.960855,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,6989.04,2577.51,365.44,16.15,16.48,20,True,delayed,Clear,20.0,53.3,2026-04-08T10:00:00.961112,2026-04-08T10:03:00.961112,2026-04-09T02:09:00.961112,2026-04-09T02:29:00.961112,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,2035.12,3738.86,839.06,34.01,34.39,23,False,on_time,Cloudy,38.8,84.9,2026-04-09T07:00:00.961379,2026-04-09T07:16:00.961379,2026-04-10T17:00:36.961379,2026-04-10T17:23:36.961379,2026-04-09
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,233.58,2807.87,405.04,16.15,18.63,149,True,delayed,Clear,-7.4,78.0,2026-04-09T10:00:00.961768,2026-04-09T10:11:00.961768,2026-04-10T02:09:00.961768,2026-04-10T04:38:00.961768,2026-04-09
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,149.09,5537.99,1161.84,34.01,34.14,8,False,on_time,Clear,23.3,24.6,2026-04-12T10:00:00.962249,2026-04-12T10:12:00.962249,2026-04-13T20:00:36.962249,2026-04-13T20:08:36.962249,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,2910.92,722.58,171.35,5.03,5.05,1,False,on_time,Fog,-6.5,59.2,2026-04-10T10:00:00.962604,2026-04-10T10:11:00.962604,2026-04-10T15:01:48.962604,2026-04-10T15:02:48.962604,2026-04-10
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,10103.08,1674.67,341.51,10.26,13.43,190,True,delayed,Cloudy,33.4,92.2,2026-04-08T10:00:00.962937,2026-04-08T09:58:00.962937,2026-04-08T20:15:36.962937,2026-04-08T23:25:36.962937,2026-04-08
