company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,1425.58,885.86,182.58,7.9,7.92,1,True,delayed,Rain,39.2,59.9,2026-04-08T09:00:00.791758,2026-04-08T08:55:00.791758,2026-04-08T16:54:00.791758,2026-04-08T16:55:00.791758,2026-04-08
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,Istanbul,Vienna,1611,Europe,Road,1588.78,3114.33,500.66,20.14,20.54,24,False,on_time,Clear,-3.9,14.1,2026-04-08T13:00:00.792026,2026-04-08T13:05:00.792026,2026-04-09T09:08:24.792026,2026-04-09T09:32:24.792026,2026-04-08
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,2710.6,1351.76,364.45,10.26,11.28,61,True,delayed,Rain,37.2,76.6,2026-04-10T13:00:00.792293,2026-04-10T13:03:00.792293,2026-04-10T23:15:36.792293,2026-04-11T00:16:36.792293,2026-04-10
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,319.44,2799.68,557.75,25.04,25.47,26,False,on_time,Rain,-6.7,42.2,2026-04-11T08:00:00.792570,2026-04-11T08:02:00.792570,2026-04-12T09:02:24.792570,2026-04-12T09:28:24.792570,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,2731.29,5926.0,1203.34,34.01,33.84,-10,False,on_time,Rain,14.7,11.5,2026-04-07T10:00:00.793043,2026-04-07T10:09:00.793043,2026-04-08T20:00:36.793043,2026-04-08T19:50:36.793043,2026-04-07
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Amsterdam,Brussels,179,Europe,Road,18078.22,416.02,59.12,2.24,2.11,-8,False,on_time,Cloudy,0.9,11.0,2026-04-07T06:00:00.793321,2026-04-07T06:10:00.793321,2026-04-07T08:14:24.793321,2026-04-07T08:06:24.793321,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,10316.24,3675.18,829.82,25.04,25.34,18,True,delayed,Clear,-7.5,45.2,2026-04-09T08:00:00.793592,2026-04-09T08:04:00.793592,2026-04-10T09:02:24.793592,2026-04-10T09:20:24.793592,2026-04-09
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,2568.64,6607.24,804.88,34.01,34.49,29,False,on_time,Clear,-9.7,33.7,2026-04-06T07:00:00.793867,2026-04-06T07:09:00.793867,2026-04-07T17:00:36.793867,2026-04-07T17:29:36.793867,2026-04-06
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,1548.09,1549.74,273.73,10.26,11.18,55,True,delayed,Storm,-3.1,41.3,2026-04-11T13:00:00.794152,2026-04-11T13:14:00.794152,2026-04-11T23:15:36.794152,2026-04-12T00:10:36.794152,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,282.63,2095.11,444.27,16.15,17.37,73,True,delayed,Cloudy,24.8,94.4,2026-04-07T08:00:00.794413,2026-04-07T08:16:00.794413,2026-04-08T00:09:00.794413,2026-04-08T01:22:00.794413,2026-04-07
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,384.1,3260.74,454.78,20.14,19.99,-9,False,on_time,Clear,6.6,17.4,2026-04-08T10:00:00.794684,2026-04-08T09:58:00.794684,2026-04-09T06:08:24.794684,2026-04-09T05:59:24.794684,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,1620.84,944.31,215.97,7.9,8.35,27,False,on_time,Clear,15.4,62.2,2026-04-08T07:00:00.794945,2026-04-08T07:00:00.794945,2026-04-08T14:54:00.794945,2026-04-08T15:21:00.794945,2026-04-08
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,10005.91,509.41,176.43,5.03,5.45,25,False,on_time,Rain,33.0,86.1,2026-04-11T11:00:00.795246,2026-04-11T11:05:00.795246,2026-04-11T16:01:48.795246,2026-04-11T16:26:48.795246,2026-04-11
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,119.78,3812.26,706.13,34.01,34.24,14,False,on_time,Snow,-6.8,54.7,2026-04-12T08:00:00.795512,2026-04-12T08:03:00.795512,2026-04-13T18:00:36.795512,2026-04-13T18:14:36.795512,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,3303.46,925.75,175.12,7.9,7.95,3,False,on_time,Clear,3.0,64.7,2026-04-08T09:00:00.795883,2026-04-08T08:57:00.795883,2026-04-08T16:54:00.795883,2026-04-08T16:57:00.795883,2026-04-08
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Istanbul,Vienna,1611,Europe,Road,321.99,2535.6,408.86,20.14,20.39,15,False,on_time,Rain,8.6,21.1,2026-04-10T12:00:00.796244,2026-04-10T11:58:00.796244,2026-04-11T08:08:24.796244,2026-04-11T08:23:24.796244,2026-04-10
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,2820.91,355.91,53.0,2.24,2.37,8,False,on_time,Clear,8.3,94.1,2026-04-06T11:00:00.796509,2026-04-06T11:14:00.796509,2026-04-06T13:14:24.796509,2026-04-06T13:22:24.796509,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,2386.18,784.37,165.39,5.03,5.31,17,False,on_time,Cloudy,32.0,24.7,2026-04-11T10:00:00.796766,2026-04-11T09:58:00.796766,2026-04-11T15:01:48.796766,2026-04-11T15:18:48.796766,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Amsterdam,Brussels,179,Europe,Road,10618.8,310.48,72.03,2.24,2.27,2,False,on_time,Clear,4.6,37.6,2026-04-06T08:00:00.797040,2026-04-06T08:13:00.797040,2026-04-06T10:14:24.797040,2026-04-06T10:16:24.797040,2026-04-06
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,4464.49,1264.86,230.32,10.56,10.54,-1,False,on_time,Clear,36.7,10.5,2026-04-08T12:00:00.797305,2026-04-08T12:16:00.797305,2026-04-08T22:33:36.797305,2026-04-08T22:32:36.797305,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,9459.52,387.22,45.92,2.24,2.17,-4,False,on_time,Cloudy,33.2,99.2,2026-04-11T06:00:00.797622,2026-04-11T06:18:00.797622,2026-04-11T08:14:24.797622,2026-04-11T08:10:24.797622,2026-04-11
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,2334.26,4706.68,734.34,25.04,25.07,2,True,delayed,Fog,9.3,75.7,2026-04-09T07:00:00.797915,2026-04-09T07:15:00.797915,2026-04-10T08:02:24.797915,2026-04-10T08:04:24.797915,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,12206.25,4924.68,610.01,25.04,25.52,29,False,on_time,Cloudy,9.5,18.3,2026-04-09T10:00:00.798349,2026-04-09T09:58:00.798349,2026-04-10T11:02:24.798349,2026-04-10T11:31:24.798349,2026-04-09
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,1662.93,1731.69,304.01,10.26,10.18,-5,False,on_time,Clear,28.0,46.3,2026-04-07T13:00:00.798912,2026-04-07T12:55:00.798912,2026-04-07T23:15:36.798912,2026-04-07T23:10:36.798912,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,5816.73,3527.17,428.75,20.14,20.54,24,False,on_time,Storm,34.2,8.8,2026-04-06T11:00:00.799855,2026-04-06T11:01:00.799855,2026-04-07T07:08:24.799855,2026-04-07T07:32:24.799855,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,14061.36,2888.82,584.03,25.04,26.72,101,True,delayed,Clear,12.1,77.0,2026-04-10T08:00:00.800473,2026-04-10T08:08:00.800473,2026-04-11T09:02:24.800473,2026-04-11T10:43:24.800473,2026-04-10
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,139.9,2444.77,479.45,16.15,16.33,11,False,on_time,Clear,16.4,48.9,2026-04-08T13:00:00.801004,2026-04-08T13:14:00.801004,2026-04-09T05:09:00.801004,2026-04-09T05:20:00.801004,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,704.83,3597.06,950.6,34.01,34.29,17,True,delayed,Cloudy,-1.9,49.9,2026-04-11T09:00:00.801530,2026-04-11T09:01:00.801530,2026-04-12T19:00:36.801530,2026-04-12T19:17:36.801530,2026-04-11
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,274.38,1578.23,262.72,10.56,10.58,1,False,on_time,Clear,21.0,54.1,2026-04-10T13:00:00.802012,2026-04-10T13:00:00.802012,2026-04-10T23:33:36.802012,2026-04-10T23:34:36.802012,2026-04-10
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,304.68,1463.39,199.61,7.9,8.08,11,False,on_time,Clear,18.7,52.5,2026-04-12T10:00:00.802414,2026-04-12T10:12:00.802414,2026-04-12T17:54:00.802414,2026-04-12T18:05:00.802414,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,2348.67,1538.3,356.34,10.56,10.91,21,False,on_time,Rain,34.9,4.5,2026-04-12T11:00:00.802919,2026-04-12T11:16:00.802919,2026-04-12T21:33:36.802919,2026-04-12T21:54:36.802919,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,2368.45,4458.16,654.26,25.04,25.31,16,False,on_time,Clear,-1.7,13.2,2026-04-07T11:00:00.803334,2026-04-07T11:12:00.803334,2026-04-08T12:02:24.803334,2026-04-08T12:18:24.803334,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,2899.46,3633.81,1118.74,34.01,34.49,29,False,on_time,Rain,34.8,40.9,2026-04-12T10:00:00.803644,2026-04-12T10:00:00.803644,2026-04-13T20:00:36.803644,2026-04-13T20:29:36.803644,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,2397.14,792.98,256.17,7.9,10.58,161,True,delayed,Cloudy,1.3,12.9,2026-04-08T10:00:00.803969,2026-04-08T10:13:00.803969,2026-04-08T17:54:00.803969,2026-04-08T20:35:00.803969,2026-04-08
