company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,589.65,785.94,179.77,5.03,5.33,18,True,delayed,Clear,13.0,27.9,2026-04-07T06:00:00.813646,2026-04-07T06:07:00.813646,2026-04-07T11:01:48.813646,2026-04-07T11:19:48.813646,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,294.96,1042.62,246.52,10.26,12.96,162,True,delayed,Clear,-1.4,77.0,2026-04-08T06:00:00.824047,2026-04-08T06:02:00.824047,2026-04-08T16:15:36.824047,2026-04-08T18:57:36.824047,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,8181.43,1089.02,266.45,10.26,10.68,25,False,on_time,Cloudy,8.0,34.3,2026-04-07T11:00:00.837382,2026-04-07T11:00:00.837382,2026-04-07T21:15:36.837382,2026-04-07T21:40:36.837382,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,1387.0,1409.66,361.27,10.56,10.49,-4,False,on_time,Clear,13.6,64.0,2026-04-11T08:00:00.847653,2026-04-11T08:04:00.847653,2026-04-11T18:33:36.847653,2026-04-11T18:29:36.847653,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1850.42,805.58,152.48,5.03,5.16,8,False,on_time,Clear,23.9,47.5,2026-04-08T10:00:00.858826,2026-04-08T10:07:00.858826,2026-04-08T15:01:48.858826,2026-04-08T15:09:48.858826,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,1174.51,1254.46,274.07,7.9,8.33,26,False,on_time,Rain,31.0,39.7,2026-04-08T06:00:00.871191,2026-04-08T05:56:00.871191,2026-04-08T13:54:00.871191,2026-04-08T14:20:00.871191,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,5211.5,1852.5,305.97,10.26,12.84,155,True,delayed,Clear,24.1,14.3,2026-04-10T11:00:00.881058,2026-04-10T11:01:00.881058,2026-04-10T21:15:36.881058,2026-04-10T23:50:36.881058,2026-04-10
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,1251.72,3198.74,375.82,16.15,16.52,22,False,on_time,Fog,15.3,65.8,2026-04-11T10:00:00.890645,2026-04-11T10:06:00.890645,2026-04-12T02:09:00.890645,2026-04-12T02:31:00.890645,2026-04-11
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,7816.73,1883.6,237.71,10.26,11.66,84,True,delayed,Snow,23.6,76.3,2026-04-06T11:00:00.902744,2026-04-06T10:56:00.902744,2026-04-06T21:15:36.902744,2026-04-06T22:39:36.902744,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,2415.54,2564.77,540.34,16.15,17.77,97,True,delayed,Rain,5.3,94.9,2026-04-12T13:00:00.911998,2026-04-12T12:56:00.911998,2026-04-13T05:09:00.911998,2026-04-13T06:46:00.911998,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,2805.57,2836.28,366.92,16.15,16.63,29,False,on_time,Clear,26.0,43.9,2026-04-10T07:00:00.922712,2026-04-10T07:19:00.922712,2026-04-10T23:09:00.922712,2026-04-10T23:38:00.922712,2026-04-10
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,126.31,1719.77,243.25,10.56,10.41,-9,False,on_time,Clear,14.6,72.4,2026-04-07T07:00:00.934348,2026-04-07T07:07:00.934348,2026-04-07T17:33:36.934348,2026-04-07T17:24:36.934348,2026-04-07
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,5502.21,2472.24,423.57,16.15,22.82,400,True,failed,Clear,8.6,72.3,2026-04-08T10:00:00.943652,2026-04-08T10:02:00.943652,2026-04-09T02:09:00.943652,2026-04-09T08:49:00.943652,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,2792.9,3243.58,557.94,25.04,25.19,9,False,on_time,Clear,9.9,91.4,2026-04-09T10:00:00.954240,2026-04-09T10:03:00.954240,2026-04-10T11:02:24.954240,2026-04-10T11:11:24.954240,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,252.69,3289.33,815.48,25.04,25.07,2,True,delayed,Clear,37.7,17.9,2026-04-12T07:00:00.965216,2026-04-12T06:56:00.965216,2026-04-13T08:02:24.965216,2026-04-13T08:04:24.965216,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,5039.27,4900.45,1020.86,34.01,33.96,-3,False,on_time,Clear,3.5,25.4,2026-04-12T13:00:00.975160,2026-04-12T13:17:00.975160,2026-04-13T23:00:36.975160,2026-04-13T22:57:36.975160,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,6218.01,2618.46,345.11,16.15,16.5,21,False,on_time,Clear,10.9,66.0,2026-04-12T07:00:00.985502,2026-04-12T06:55:00.985502,2026-04-12T23:09:00.985502,2026-04-12T23:30:00.985502,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,10488.46,2450.12,752.8,25.04,26.24,72,True,delayed,Clear,33.0,41.4,2026-04-08T07:00:00.993088,2026-04-08T07:07:00.993088,2026-04-09T08:02:24.993088,2026-04-09T09:14:24.993088,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,878.23,1768.63,482.47,16.15,17.18,62,True,delayed,Clear,12.6,68.7,2026-04-12T13:00:00.004143,2026-04-12T13:13:00.004143,2026-04-13T05:09:00.004143,2026-04-13T06:11:00.004143,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,8338.28,1576.32,332.1,10.56,12.14,95,True,delayed,Clear,-1.1,65.8,2026-04-09T12:00:00.015501,2026-04-09T12:08:00.015501,2026-04-09T22:33:36.015501,2026-04-10T00:08:36.015501,2026-04-09
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,3103.87,1927.96,363.49,10.26,10.26,0,True,delayed,Clear,6.7,39.4,2026-04-08T07:00:00.026434,2026-04-08T07:07:00.026434,2026-04-08T17:15:36.026434,2026-04-08T17:15:36.026434,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,2974.86,1547.63,335.32,10.56,13.39,170,True,delayed,Rain,10.1,0.1,2026-04-07T07:00:00.037910,2026-04-07T07:17:00.037910,2026-04-07T17:33:36.037910,2026-04-07T20:23:36.037910,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,15974.91,6660.15,799.29,34.01,34.98,58,True,delayed,Clear,10.0,85.3,2026-04-07T07:00:00.049680,2026-04-07T07:14:00.049680,2026-04-08T17:00:36.049680,2026-04-08T17:58:36.049680,2026-04-07
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,4491.67,5772.73,684.06,34.01,34.93,55,True,delayed,Rain,-4.2,40.6,2026-04-07T09:00:00.065668,2026-04-07T08:56:00.065668,2026-04-08T19:00:36.065668,2026-04-08T19:55:36.065668,2026-04-07
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,20343.07,3901.9,732.9,34.01,35.28,76,True,delayed,Cloudy,11.1,80.3,2026-04-10T12:00:00.081474,2026-04-10T12:03:00.081474,2026-04-11T22:00:36.081474,2026-04-11T23:16:36.081474,2026-04-10
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,348.28,2846.04,506.66,16.15,16.25,6,True,delayed,Rain,2.1,71.7,2026-04-12T06:00:00.094068,2026-04-12T06:00:00.094068,2026-04-12T22:09:00.094068,2026-04-12T22:15:00.094068,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,16589.23,1466.69,210.79,10.26,10.16,-6,False,on_time,Cloudy,-3.3,51.4,2026-04-08T08:00:00.104744,2026-04-08T08:00:00.104744,2026-04-08T18:15:36.104744,2026-04-08T18:09:36.104744,2026-04-08
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,117.57,6714.7,759.41,34.01,33.91,-6,False,on_time,Cloudy,11.0,50.6,2026-04-09T13:00:00.116294,2026-04-09T13:08:00.116294,2026-04-10T23:00:36.116294,2026-04-10T22:54:36.116294,2026-04-09
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,1159.72,773.82,159.4,5.03,5.31,17,False,on_time,Clear,3.1,52.8,2026-04-08T13:00:00.124983,2026-04-08T13:11:00.124983,2026-04-08T18:01:48.124983,2026-04-08T18:18:48.124983,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,1253.12,1209.29,342.42,10.26,10.79,32,True,delayed,Clear,33.9,6.5,2026-04-06T07:00:00.137533,2026-04-06T07:07:00.137533,2026-04-06T17:15:36.137533,2026-04-06T17:47:36.137533,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,103.6,772.99,164.43,5.03,5.51,29,False,on_time,Fog,3.3,17.6,2026-04-09T11:00:00.149975,2026-04-09T11:13:00.149975,2026-04-09T16:01:48.149975,2026-04-09T16:30:48.149975,2026-04-09
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,5948.61,5328.43,913.55,34.01,34.19,11,False,on_time,Fog,13.3,79.6,2026-04-07T08:00:00.159186,2026-04-07T08:11:00.159186,2026-04-08T18:00:36.159186,2026-04-08T18:11:36.159186,2026-04-07
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,2088.0,4443.53,1193.78,34.01,34.28,16,True,delayed,Clear,8.9,0.3,2026-04-10T10:00:00.171597,2026-04-10T10:02:00.171597,2026-04-11T20:00:36.171597,2026-04-11T20:16:36.171597,2026-04-10
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Madrid,Lisbon,632,Europe,Road,924.44,1387.97,222.48,7.9,8.0,6,False,on_time,Cloudy,35.0,10.7,2026-04-12T11:00:00.182419,2026-04-12T11:01:00.182419,2026-04-12T18:54:00.182419,2026-04-12T19:00:00.182419,2026-04-12
