company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,16274.75,3432.25,638.61,25.04,25.39,21,False,on_time,Cloudy,17.0,11.1,2026-04-13T13:00:00.395537,2026-04-13T12:59:00.395537,2026-04-14T14:02:24.395537,2026-04-14T14:23:24.395537,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,8777.71,3065.94,415.07,16.15,16.35,12,False,on_time,Cloudy,12.6,20.4,2026-04-13T11:00:00.698439,2026-04-13T11:18:00.698439,2026-04-14T03:09:00.698439,2026-04-14T03:21:00.698439,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,9310.8,2520.06,350.91,16.15,16.35,12,False,on_time,Cloudy,12.6,20.4,2026-04-13T13:00:00.008773,2026-04-13T13:11:00.008773,2026-04-14T05:09:00.008773,2026-04-14T05:21:00.008773,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,6075.65,1293.47,212.66,7.9,7.75,-9,False,on_time,Cloudy,13.5,24.1,2026-04-13T08:00:00.328401,2026-04-13T08:05:00.328401,2026-04-13T15:54:00.328401,2026-04-13T15:45:00.328401,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,14435.19,1627.48,311.94,10.26,13.06,168,True,delayed,Cloudy,19.6,24.1,2026-04-13T11:00:00.610594,2026-04-13T10:59:00.610594,2026-04-13T21:15:36.610594,2026-04-14T00:03:36.610594,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,16413.26,5394.19,826.97,34.01,34.49,29,False,on_time,Clear,26.3,7.4,2026-04-13T07:00:00.880043,2026-04-13T07:01:00.880043,2026-04-14T17:00:36.880043,2026-04-14T17:29:36.880043,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,773.32,2750.29,805.84,25.04,25.07,2,False,on_time,Cloudy,17.0,11.1,2026-04-13T09:00:00.135887,2026-04-13T09:11:00.135887,2026-04-14T10:02:24.135887,2026-04-14T10:04:24.135887,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,2725.63,700.14,132.89,5.03,4.93,-6,False,on_time,Cloudy,12.6,8.1,2026-04-13T10:00:00.374730,2026-04-13T10:01:00.374730,2026-04-13T15:01:48.374730,2026-04-13T14:55:48.374730,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,1713.49,951.86,246.93,7.9,8.22,19,False,on_time,Cloudy,13.5,24.1,2026-04-13T07:00:00.623967,2026-04-13T06:57:00.623967,2026-04-13T14:54:00.623967,2026-04-13T15:13:00.623967,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,12604.07,1982.54,350.76,10.56,10.96,24,False,on_time,Clear,13.7,24.1,2026-04-13T07:00:00.888498,2026-04-13T07:11:00.888498,2026-04-13T17:33:36.888498,2026-04-13T17:57:36.888498,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,898.51,269.17,60.64,2.24,2.19,-3,False,on_time,Cloudy,14.0,8.1,2026-04-13T06:00:00.148871,2026-04-13T06:08:00.148871,2026-04-13T08:14:24.148871,2026-04-13T08:11:24.148871,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,268.09,1164.88,363.47,10.26,10.68,25,False,on_time,Cloudy,19.6,24.1,2026-04-13T12:00:00.384543,2026-04-13T12:07:00.384543,2026-04-13T22:15:36.384543,2026-04-13T22:40:36.384543,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,324.0,1275.17,180.5,7.9,7.82,-5,False,on_time,Cloudy,13.5,24.1,2026-04-13T10:00:00.639250,2026-04-13T10:16:00.639250,2026-04-13T17:54:00.639250,2026-04-13T17:49:00.639250,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,2386.33,254.21,45.1,2.24,2.17,-4,False,on_time,Cloudy,14.0,8.1,2026-04-13T13:00:00.923126,2026-04-13T13:15:00.923126,2026-04-13T15:14:24.923126,2026-04-13T15:10:24.923126,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,2607.83,3357.43,937.91,34.01,34.46,27,False,on_time,Clear,26.3,7.4,2026-04-13T10:00:00.193318,2026-04-13T10:18:00.193318,2026-04-14T20:00:36.193318,2026-04-14T20:27:36.193318,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,1671.27,4722.0,746.79,34.01,35.31,78,True,delayed,Clear,26.3,7.4,2026-04-13T08:00:00.430154,2026-04-13T08:02:00.430154,2026-04-14T18:00:36.430154,2026-04-14T19:18:36.430154,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,2535.58,2974.79,500.59,20.14,20.62,29,True,delayed,Clear,15.5,16.7,2026-04-13T12:00:00.682594,2026-04-13T12:00:00.682594,2026-04-14T08:08:24.682594,2026-04-14T08:37:24.682594,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,2638.58,1889.07,243.52,10.56,10.91,21,False,on_time,Clear,13.7,24.1,2026-04-13T10:00:00.931511,2026-04-13T09:58:00.931511,2026-04-13T20:33:36.931511,2026-04-13T20:54:36.931511,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,893.69,6529.87,919.24,34.01,34.03,1,False,on_time,Clear,26.3,7.4,2026-04-13T12:00:00.210260,2026-04-13T12:02:00.210260,2026-04-14T22:00:36.210260,2026-04-14T22:01:36.210260,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,12428.75,3309.91,760.28,34.01,33.84,-10,False,on_time,Cloudy,25.7,16.5,2026-04-13T11:00:00.523036,2026-04-13T11:00:00.523036,2026-04-14T21:00:36.523036,2026-04-14T20:50:36.523036,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,2899.11,1906.34,232.55,10.56,10.54,-1,False,on_time,Clear,13.7,24.1,2026-04-13T08:00:00.801406,2026-04-13T07:58:00.801406,2026-04-13T18:33:36.801406,2026-04-13T18:32:36.801406,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,683.14,3498.6,609.65,25.04,25.11,4,True,delayed,Cloudy,17.0,11.1,2026-04-13T13:00:00.067122,2026-04-13T13:06:00.067122,2026-04-14T14:02:24.067122,2026-04-14T14:06:24.067122,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,1748.02,1987.6,455.0,16.15,15.98,-10,False,on_time,Cloudy,12.6,20.4,2026-04-13T08:00:00.334207,2026-04-13T08:07:00.334207,2026-04-14T00:09:00.334207,2026-04-13T23:59:00.334207,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,16671.81,5657.52,832.28,34.01,34.26,15,False,on_time,Clear,26.3,7.4,2026-04-13T06:00:00.620339,2026-04-13T06:16:00.620339,2026-04-14T16:00:36.620339,2026-04-14T16:15:36.620339,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,416.44,1260.53,334.26,10.26,10.61,21,False,on_time,Cloudy,19.6,24.1,2026-04-13T08:00:00.887337,2026-04-13T08:17:00.887337,2026-04-13T18:15:36.887337,2026-04-13T18:36:36.887337,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,114.49,4098.06,774.24,25.04,24.94,-6,False,on_time,Cloudy,17.0,11.1,2026-04-13T08:00:00.139230,2026-04-13T08:06:00.139230,2026-04-14T09:02:24.139230,2026-04-14T08:56:24.139230,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,2405.0,797.14,146.04,5.03,5.06,2,False,on_time,Cloudy,12.6,8.1,2026-04-13T10:00:00.421662,2026-04-13T10:01:00.421662,2026-04-13T15:01:48.421662,2026-04-13T15:03:48.421662,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,2438.46,348.03,56.82,2.24,2.87,38,True,delayed,Cloudy,14.0,8.1,2026-04-13T09:00:00.769141,2026-04-13T09:16:00.769141,2026-04-13T11:14:24.769141,2026-04-13T11:52:24.769141,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,16525.67,3188.57,432.81,16.15,16.1,-3,False,on_time,Cloudy,12.6,20.4,2026-04-13T08:00:00.039399,2026-04-13T08:19:00.039399,2026-04-14T00:09:00.039399,2026-04-14T00:06:00.039399,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,3052.76,374.4,56.73,2.24,2.09,-9,False,on_time,Cloudy,14.0,8.1,2026-04-13T07:00:00.312613,2026-04-13T07:03:00.312613,2026-04-13T09:14:24.312613,2026-04-13T09:05:24.312613,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,2338.11,1497.31,265.79,10.56,10.44,-7,False,on_time,Clear,13.7,24.1,2026-04-13T11:00:00.552072,2026-04-13T11:08:00.552072,2026-04-13T21:33:36.552072,2026-04-13T21:26:36.552072,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,960.41,4954.34,577.99,25.04,24.89,-9,False,on_time,Cloudy,17.0,11.1,2026-04-13T13:00:00.801986,2026-04-13T13:15:00.801986,2026-04-14T14:02:24.801986,2026-04-14T13:53:24.801986,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,12003.58,1354.9,314.45,10.56,10.63,4,True,delayed,Clear,13.7,24.1,2026-04-13T12:00:00.134146,2026-04-13T12:15:00.134146,2026-04-13T22:33:36.134146,2026-04-13T22:37:36.134146,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,10121.4,1880.48,363.53,10.26,10.91,39,True,delayed,Cloudy,19.6,24.1,2026-04-13T07:00:00.424571,2026-04-13T07:13:00.424571,2026-04-13T17:15:36.424571,2026-04-13T17:54:36.424571,2026-04-13
