company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,267.44,273.28,67.84,2.24,2.46,13,True,delayed,Cloudy,13.2,9.3,2026-04-13T10:00:00.784743,2026-04-13T09:56:00.784743,2026-04-13T12:14:24.784743,2026-04-13T12:27:24.784743,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,14886.81,3652.44,857.96,34.01,34.33,19,False,on_time,Clear,26.3,11.1,2026-04-13T12:00:00.005985,2026-04-13T11:57:00.005985,2026-04-14T22:00:36.005985,2026-04-14T22:19:36.005985,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,8820.91,2648.49,567.94,16.15,16.17,1,False,on_time,Cloudy,11.0,27.8,2026-04-13T06:00:00.212509,2026-04-13T06:00:00.212509,2026-04-13T22:09:00.212509,2026-04-13T22:10:00.212509,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,18632.16,3083.48,632.73,20.14,20.16,1,False,on_time,Clear,13.8,18.5,2026-04-13T12:00:00.401578,2026-04-13T12:13:00.401578,2026-04-14T08:08:24.401578,2026-04-14T08:09:24.401578,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,6078.59,422.23,48.24,2.24,2.36,7,False,on_time,Cloudy,13.2,9.3,2026-04-13T09:00:00.628853,2026-04-13T09:07:00.628853,2026-04-13T11:14:24.628853,2026-04-13T11:21:24.628853,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,918.57,566.33,149.88,5.03,4.93,-6,False,on_time,Cloudy,12.3,18.5,2026-04-13T06:00:00.119419,2026-04-13T06:17:00.119419,2026-04-13T11:01:48.119419,2026-04-13T10:55:48.119419,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,11575.26,422.84,44.94,2.24,2.46,13,False,on_time,Cloudy,13.2,9.3,2026-04-13T11:00:00.297489,2026-04-13T11:17:00.297489,2026-04-13T13:14:24.297489,2026-04-13T13:27:24.297489,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,2774.69,1191.83,241.0,10.56,10.51,-3,False,on_time,Clear,14.5,29.0,2026-04-13T12:00:00.518368,2026-04-13T12:13:00.518368,2026-04-13T22:33:36.518368,2026-04-13T22:30:36.518368,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,1642.51,4104.85,1044.62,34.01,34.36,21,False,on_time,Cloudy,24.5,21.6,2026-04-13T13:00:00.702933,2026-04-13T12:55:00.702933,2026-04-14T23:00:36.702933,2026-04-14T23:21:36.702933,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,1175.11,4574.45,1112.71,34.01,35.83,109,True,delayed,Cloudy,24.5,21.6,2026-04-13T12:00:00.896054,2026-04-13T12:05:00.896054,2026-04-14T22:00:36.896054,2026-04-14T23:49:36.896054,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,London,Paris,402,Europe,Road,1553.61,693.02,102.79,5.03,6.4,82,True,delayed,Cloudy,12.3,18.5,2026-04-13T06:00:00.099806,2026-04-13T05:56:00.099806,2026-04-13T11:01:48.099806,2026-04-13T12:23:48.099806,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,3472.21,1912.16,543.8,16.15,16.43,17,True,delayed,Cloudy,11.0,27.8,2026-04-13T11:00:00.311823,2026-04-13T10:57:00.311823,2026-04-14T03:09:00.311823,2026-04-14T03:26:00.311823,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,2312.6,3470.28,824.22,25.04,24.94,-6,False,on_time,Cloudy,16.8,9.3,2026-04-13T08:00:00.568192,2026-04-13T08:06:00.568192,2026-04-14T09:02:24.568192,2026-04-14T08:56:24.568192,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,8691.45,1573.05,378.23,10.56,10.51,-3,False,on_time,Clear,14.5,29.0,2026-04-13T07:00:00.831684,2026-04-13T07:18:00.831684,2026-04-13T17:33:36.831684,2026-04-13T17:30:36.831684,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,152.78,6159.01,825.78,34.01,33.84,-10,False,on_time,Cloudy,24.5,21.6,2026-04-13T11:00:00.042577,2026-04-13T11:05:00.042577,2026-04-14T21:00:36.042577,2026-04-14T20:50:36.042577,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,756.73,3626.74,1194.74,34.01,34.68,40,True,delayed,Cloudy,24.5,21.6,2026-04-13T08:00:00.250401,2026-04-13T07:55:00.250401,2026-04-14T18:00:36.250401,2026-04-14T18:40:36.250401,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,1010.06,3396.45,858.51,34.01,35.11,66,True,delayed,Cloudy,24.5,21.6,2026-04-13T06:00:00.546672,2026-04-13T06:06:00.546672,2026-04-14T16:00:36.546672,2026-04-14T17:06:36.546672,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,3385.99,5387.38,1060.64,34.01,34.79,47,True,delayed,Clear,26.3,11.1,2026-04-13T08:00:00.811871,2026-04-13T08:10:00.811871,2026-04-14T18:00:36.811871,2026-04-14T18:47:36.811871,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,3598.52,558.3,140.37,5.03,4.91,-7,False,on_time,Cloudy,12.3,18.5,2026-04-13T10:00:00.055113,2026-04-13T10:07:00.055113,2026-04-13T15:01:48.055113,2026-04-13T14:54:48.055113,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,126.19,4956.36,616.56,25.04,25.52,29,False,on_time,Cloudy,16.8,9.3,2026-04-13T08:00:00.424621,2026-04-13T08:13:00.424621,2026-04-14T09:02:24.424621,2026-04-14T09:31:24.424621,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,14874.28,1309.89,309.94,10.56,10.71,9,False,on_time,Clear,14.5,29.0,2026-04-13T10:00:00.658725,2026-04-13T10:08:00.658725,2026-04-13T20:33:36.658725,2026-04-13T20:42:36.658725,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,19213.89,268.85,61.78,2.24,2.72,29,False,on_time,Cloudy,13.2,9.3,2026-04-13T11:00:00.896941,2026-04-13T11:13:00.896941,2026-04-13T13:14:24.896941,2026-04-13T13:43:24.896941,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,9718.11,4762.42,871.3,34.01,34.11,6,False,on_time,Cloudy,24.5,21.6,2026-04-13T07:00:00.151827,2026-04-13T07:01:00.151827,2026-04-14T17:00:36.151827,2026-04-14T17:06:36.151827,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,1910.72,1311.02,349.98,10.26,10.69,26,False,on_time,Cloudy,18.6,24.1,2026-04-13T09:00:00.388851,2026-04-13T09:01:00.388851,2026-04-13T19:15:36.388851,2026-04-13T19:41:36.388851,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,376.75,2050.18,419.37,16.15,16.17,1,False,on_time,Cloudy,11.0,27.8,2026-04-13T13:00:00.644853,2026-04-13T13:10:00.644853,2026-04-14T05:09:00.644853,2026-04-14T05:10:00.644853,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,13038.55,1208.0,221.53,10.56,10.93,22,False,on_time,Clear,14.5,29.0,2026-04-13T10:00:00.848647,2026-04-13T09:56:00.848647,2026-04-13T20:33:36.848647,2026-04-13T20:55:36.848647,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,2618.7,2052.66,220.79,10.56,10.63,4,False,on_time,Clear,14.5,29.0,2026-04-13T07:00:00.057309,2026-04-13T06:55:00.057309,2026-04-13T17:33:36.057309,2026-04-13T17:37:36.057309,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,5326.42,3288.07,897.45,34.01,34.29,17,True,delayed,Cloudy,24.5,21.6,2026-04-13T08:00:00.252610,2026-04-13T08:00:00.252610,2026-04-14T18:00:36.252610,2026-04-14T18:17:36.252610,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,18241.48,6162.22,706.28,34.01,34.11,6,False,on_time,Cloudy,24.5,21.6,2026-04-13T10:00:00.427321,2026-04-13T10:07:00.427321,2026-04-14T20:00:36.427321,2026-04-14T20:06:36.427321,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,12563.28,577.63,126.7,5.03,5.3,16,True,delayed,Cloudy,12.3,18.5,2026-04-13T08:00:00.594510,2026-04-13T08:17:00.594510,2026-04-13T13:01:48.594510,2026-04-13T13:17:48.594510,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,18455.4,3586.66,758.0,25.04,25.42,23,False,on_time,Cloudy,16.8,9.3,2026-04-13T10:00:00.792262,2026-04-13T10:09:00.792262,2026-04-14T11:02:24.792262,2026-04-14T11:25:24.792262,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,11706.06,1411.66,298.49,10.56,11.06,30,True,delayed,Clear,14.5,29.0,2026-04-13T12:00:00.957317,2026-04-13T12:14:00.957317,2026-04-13T22:33:36.957317,2026-04-13T23:03:36.957317,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,13732.14,1228.83,253.0,10.26,10.68,25,False,on_time,Cloudy,18.6,24.1,2026-04-13T06:00:00.129000,2026-04-13T06:01:00.129000,2026-04-13T16:15:36.129000,2026-04-13T16:40:36.129000,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1883.87,530.67,155.5,5.03,5.38,21,False,on_time,Cloudy,12.3,18.5,2026-04-13T07:00:00.372954,2026-04-13T06:56:00.372954,2026-04-13T12:01:48.372954,2026-04-13T12:22:48.372954,2026-04-13
