company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,2214.2,1125.78,291.89,10.56,10.61,3,True,delayed,Cloudy,29.7,61.5,2026-04-14T07:00:00.249370,2026-04-14T07:19:00.249370,2026-04-14T17:33:36.249370,2026-04-14T17:36:36.249370,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,5326.42,3288.07,897.45,34.01,34.29,17,True,delayed,Fog,20.7,15.2,2026-04-14T08:00:00.253472,2026-04-14T08:00:00.253472,2026-04-15T18:00:36.253472,2026-04-15T18:17:36.253472,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,900.02,3696.68,861.16,34.01,34.31,18,False,on_time,Storm,30.0,69.8,2026-04-14T06:00:00.257359,2026-04-14T06:07:00.257359,2026-04-15T16:00:36.257359,2026-04-15T16:18:36.257359,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,591.35,1562.82,277.58,10.26,10.51,15,False,on_time,Rain,17.9,61.2,2026-04-14T10:00:00.262431,2026-04-14T10:06:00.262431,2026-04-14T20:15:36.262431,2026-04-14T20:30:36.262431,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,11706.06,4545.72,961.17,34.01,34.51,30,True,delayed,Rain,39.4,84.9,2026-04-14T12:00:00.267404,2026-04-14T12:14:00.267404,2026-04-15T22:00:36.267404,2026-04-15T22:30:36.267404,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,8230.47,1786.33,256.63,10.26,10.39,8,True,delayed,Rain,38.0,66.7,2026-04-14T12:00:00.272902,2026-04-14T12:18:00.272902,2026-04-14T22:15:36.272902,2026-04-14T22:23:36.272902,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,697.52,2035.52,368.06,10.26,10.13,-8,False,on_time,Clear,36.0,98.0,2026-04-14T13:00:00.277658,2026-04-14T13:04:00.277658,2026-04-14T23:15:36.277658,2026-04-14T23:07:36.277658,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,1806.08,872.0,178.69,7.9,7.75,-9,False,on_time,Rain,32.8,6.4,2026-04-14T09:00:00.282252,2026-04-14T08:56:00.282252,2026-04-14T16:54:00.282252,2026-04-14T16:45:00.282252,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Istanbul,Vienna,1611,Europe,Road,1769.68,3885.97,614.35,20.14,20.12,-1,False,on_time,Cloudy,0.9,13.6,2026-04-14T13:00:00.287465,2026-04-14T13:05:00.287465,2026-04-15T09:08:24.287465,2026-04-15T09:07:24.287465,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,152.84,531.91,132.32,5.03,5.05,1,True,delayed,Rain,36.1,19.5,2026-04-14T09:00:00.292557,2026-04-14T09:01:00.292557,2026-04-14T14:01:48.292557,2026-04-14T14:02:48.292557,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1074.52,813.21,101.08,5.03,5.15,7,True,delayed,Clear,-7.7,73.0,2026-04-14T11:00:00.297792,2026-04-14T11:16:00.297792,2026-04-14T16:01:48.297792,2026-04-14T16:08:48.297792,2026-04-14
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Istanbul,Vienna,1611,Europe,Road,10506.28,3833.35,516.58,20.14,20.39,15,True,delayed,Clear,36.7,47.1,2026-04-14T10:00:00.302732,2026-04-14T10:02:00.302732,2026-04-15T06:08:24.302732,2026-04-15T06:23:24.302732,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,9037.7,4132.18,895.59,25.04,25.29,15,False,on_time,Clear,2.9,27.9,2026-04-14T08:00:00.307810,2026-04-14T08:04:00.307810,2026-04-15T09:02:24.307810,2026-04-15T09:17:24.307810,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,6950.72,329.18,70.8,2.24,2.61,22,False,on_time,Clear,35.2,18.3,2026-04-14T10:00:00.312883,2026-04-14T10:05:00.312883,2026-04-14T12:14:24.312883,2026-04-14T12:36:24.312883,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Madrid,Lisbon,632,Europe,Road,2116.91,984.89,207.97,7.9,7.88,-1,False,on_time,Rain,26.8,70.6,2026-04-14T11:00:00.317662,2026-04-14T11:18:00.317662,2026-04-14T18:54:00.317662,2026-04-14T18:53:00.317662,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Istanbul,Vienna,1611,Europe,Road,14140.88,1949.48,656.65,20.14,21.14,60,True,delayed,Clear,0.7,27.4,2026-04-14T08:00:00.321843,2026-04-14T08:12:00.321843,2026-04-15T04:08:24.321843,2026-04-15T05:08:24.321843,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,2549.7,2433.2,572.23,16.15,16.0,-9,False,on_time,Rain,24.8,60.1,2026-04-14T12:00:00.325565,2026-04-14T12:18:00.325565,2026-04-15T04:09:00.325565,2026-04-15T04:00:00.325565,2026-04-14
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,1339.37,2956.35,572.34,25.04,25.21,10,False,on_time,Clear,17.4,19.4,2026-04-14T12:00:00.331004,2026-04-14T12:19:00.331004,2026-04-15T13:02:24.331004,2026-04-15T13:12:24.331004,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,3737.94,5454.21,867.25,34.01,34.39,23,False,on_time,Clear,-8.5,42.7,2026-04-14T07:00:00.335206,2026-04-14T06:56:00.335206,2026-04-15T17:00:36.335206,2026-04-15T17:23:36.335206,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,335.75,6645.92,980.21,34.01,34.23,13,False,on_time,Clear,35.9,26.6,2026-04-14T12:00:00.339144,2026-04-14T12:14:00.339144,2026-04-15T22:00:36.339144,2026-04-15T22:13:36.339144,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,16325.89,4396.59,799.1,34.01,34.29,17,False,on_time,Rain,8.2,13.5,2026-04-14T09:00:00.343042,2026-04-14T08:56:00.343042,2026-04-15T19:00:36.343042,2026-04-15T19:17:36.343042,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,580.83,3785.19,1161.88,34.01,34.98,58,True,delayed,Rain,23.8,74.9,2026-04-14T10:00:00.348572,2026-04-14T09:59:00.348572,2026-04-15T20:00:36.348572,2026-04-15T20:58:36.348572,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1373.51,2582.78,387.95,16.15,16.03,-7,False,on_time,Rain,23.8,6.6,2026-04-14T08:00:00.352248,2026-04-14T07:59:00.352248,2026-04-15T00:09:00.352248,2026-04-15T00:02:00.352248,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,341.31,2482.47,498.43,16.15,17.4,75,True,delayed,Rain,-7.0,39.8,2026-04-14T06:00:00.355987,2026-04-14T06:08:00.355987,2026-04-14T22:09:00.355987,2026-04-14T23:24:00.355987,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,11214.27,4004.77,1119.29,34.01,34.38,22,False,on_time,Cloudy,15.3,72.3,2026-04-14T13:00:00.362051,2026-04-14T12:59:00.362051,2026-04-15T23:00:36.362051,2026-04-15T23:22:36.362051,2026-04-14
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,14930.65,1990.82,325.95,10.26,10.56,18,False,on_time,Cloudy,16.6,78.5,2026-04-14T08:00:00.367465,2026-04-14T07:56:00.367465,2026-04-14T18:15:36.367465,2026-04-14T18:33:36.367465,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,5156.82,1045.95,232.59,10.56,12.19,98,True,delayed,Rain,11.2,87.9,2026-04-14T09:00:00.371646,2026-04-14T09:00:00.371646,2026-04-14T19:33:36.371646,2026-04-14T21:11:36.371646,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,4156.82,3618.65,685.34,34.01,34.46,27,False,on_time,Rain,11.0,51.3,2026-04-14T07:00:00.375951,2026-04-14T07:04:00.375951,2026-04-15T17:00:36.375951,2026-04-15T17:27:36.375951,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,170.61,1238.08,221.59,7.9,8.68,47,True,delayed,Rain,37.7,75.8,2026-04-14T13:00:00.380551,2026-04-14T13:07:00.380551,2026-04-14T20:54:00.380551,2026-04-14T21:41:00.380551,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,7988.95,1771.6,215.0,10.26,10.33,4,False,on_time,Clear,12.6,87.6,2026-04-14T10:00:00.384363,2026-04-14T10:01:00.384363,2026-04-14T20:15:36.384363,2026-04-14T20:19:36.384363,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,1316.17,4018.42,736.69,34.01,34.21,12,True,delayed,Rain,0.5,8.2,2026-04-14T08:00:00.388204,2026-04-14T08:15:00.388204,2026-04-15T18:00:36.388204,2026-04-15T18:12:36.388204,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,387.86,6214.71,1177.68,34.01,35.98,118,True,delayed,Cloudy,16.9,98.1,2026-04-14T13:00:00.392312,2026-04-14T13:03:00.392312,2026-04-15T23:00:36.392312,2026-04-16T00:58:36.392312,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,London,Paris,402,Europe,Road,7291.97,672.8,127.67,5.03,5.06,2,False,on_time,Clear,35.8,41.3,2026-04-14T09:00:00.397559,2026-04-14T08:59:00.397559,2026-04-14T14:01:48.397559,2026-04-14T14:03:48.397559,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,1876.64,299.7,73.23,2.24,2.44,12,True,delayed,Rain,4.5,68.4,2026-04-14T13:00:00.403279,2026-04-14T13:03:00.403279,2026-04-14T15:14:24.403279,2026-04-14T15:26:24.403279,2026-04-14
