company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,14410.3,2729.38,527.6,16.15,16.57,25,False,on_time,Clear,4.7,4.0,2026-04-13T13:00:00.906758,2026-04-13T13:09:00.906758,2026-04-14T05:09:00.906758,2026-04-14T05:34:00.906758,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,12684.72,3592.33,912.75,34.01,36.43,145,True,delayed,Clear,14.7,64.5,2026-04-13T09:00:00.914342,2026-04-13T09:09:00.914342,2026-04-14T19:00:36.914342,2026-04-14T21:25:36.914342,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,14132.06,2869.13,467.75,16.15,17.02,52,True,delayed,Rain,38.9,51.9,2026-04-13T07:00:00.921011,2026-04-13T07:07:00.921011,2026-04-13T23:09:00.921011,2026-04-14T00:01:00.921011,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,353.44,2019.22,219.8,10.26,10.19,-4,False,on_time,Rain,20.5,19.6,2026-04-13T10:00:00.941128,2026-04-13T10:08:00.941128,2026-04-13T20:15:36.941128,2026-04-13T20:11:36.941128,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Madrid,Lisbon,632,Europe,Road,10270.02,830.68,204.45,7.9,8.12,13,False,on_time,Cloudy,2.4,25.4,2026-04-13T10:00:00.949740,2026-04-13T10:05:00.949740,2026-04-13T17:54:00.949740,2026-04-13T18:07:00.949740,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,2959.95,1954.81,506.52,16.15,16.37,13,False,on_time,Fog,-3.9,43.0,2026-04-13T10:00:00.957017,2026-04-13T10:12:00.957017,2026-04-14T02:09:00.957017,2026-04-14T02:22:00.957017,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,11249.18,363.44,51.7,2.24,2.22,-1,False,on_time,Clear,28.5,70.4,2026-04-13T13:00:00.964830,2026-04-13T13:00:00.964830,2026-04-13T15:14:24.964830,2026-04-13T15:13:24.964830,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,2517.11,2112.48,235.65,10.56,11.03,28,True,delayed,Rain,19.4,92.1,2026-04-13T09:00:00.973059,2026-04-13T09:07:00.973059,2026-04-13T19:33:36.973059,2026-04-13T20:01:36.973059,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,2078.3,6701.02,1154.89,34.01,34.33,19,False,on_time,Cloudy,33.7,23.0,2026-04-13T11:00:00.979603,2026-04-13T11:18:00.979603,2026-04-14T21:00:36.979603,2026-04-14T21:19:36.979603,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,929.66,1804.82,342.86,10.56,10.58,1,False,on_time,Clear,19.6,39.0,2026-04-13T10:00:00.988899,2026-04-13T10:17:00.988899,2026-04-13T20:33:36.988899,2026-04-13T20:34:36.988899,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,1408.03,382.15,49.65,2.24,2.61,22,False,on_time,Rain,20.0,59.6,2026-04-13T12:00:00.997574,2026-04-13T12:02:00.997574,2026-04-13T14:14:24.997574,2026-04-13T14:36:24.997574,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,231.69,2526.49,825.55,25.04,25.34,18,False,on_time,Rain,9.5,75.2,2026-04-13T11:00:00.005765,2026-04-13T11:14:00.005765,2026-04-14T12:02:24.005765,2026-04-14T12:20:24.005765,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,706.1,924.69,136.78,5.03,5.48,27,False,on_time,Cloudy,-9.3,25.6,2026-04-13T08:00:00.012794,2026-04-13T08:13:00.012794,2026-04-13T13:01:48.012794,2026-04-13T13:28:48.012794,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,2311.06,1668.69,337.11,10.56,10.71,9,True,delayed,Clear,11.0,31.3,2026-04-13T08:00:00.020534,2026-04-13T08:01:00.020534,2026-04-13T18:33:36.020534,2026-04-13T18:42:36.020534,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,12864.78,2024.53,449.72,20.14,20.51,22,False,on_time,Clear,31.9,90.7,2026-04-13T07:00:00.027952,2026-04-13T07:13:00.027952,2026-04-14T03:08:24.027952,2026-04-14T03:30:24.027952,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,11430.38,681.34,152.17,5.03,5.18,9,True,delayed,Clear,-5.3,12.2,2026-04-13T06:00:00.037185,2026-04-13T05:58:00.037185,2026-04-13T11:01:48.037185,2026-04-13T11:10:48.037185,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,11462.81,2075.78,435.66,16.15,16.38,14,False,on_time,Cloudy,23.3,66.0,2026-04-13T12:00:00.046417,2026-04-13T12:10:00.046417,2026-04-14T04:09:00.046417,2026-04-14T04:23:00.046417,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,22212.28,971.97,162.78,7.9,8.27,22,False,on_time,Clear,23.3,88.6,2026-04-13T10:00:00.053706,2026-04-13T10:09:00.053706,2026-04-13T17:54:00.053706,2026-04-13T18:16:00.053706,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,1213.53,895.08,177.27,7.9,8.43,32,True,delayed,Rain,-1.4,12.6,2026-04-13T09:00:00.064018,2026-04-13T09:10:00.064018,2026-04-13T16:54:00.064018,2026-04-13T17:26:00.064018,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,London,Paris,402,Europe,Road,5250.71,910.86,134.05,5.03,9.18,249,True,failed,Rain,19.4,62.4,2026-04-13T11:00:00.072386,2026-04-13T10:59:00.072386,2026-04-13T16:01:48.072386,2026-04-13T20:10:48.072386,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,9793.05,1887.56,268.64,10.56,10.61,3,False,on_time,Cloudy,17.5,4.7,2026-04-13T10:00:00.078837,2026-04-13T10:18:00.078837,2026-04-13T20:33:36.078837,2026-04-13T20:36:36.078837,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,146.23,1186.44,241.82,10.56,12.38,109,True,delayed,Cloudy,1.5,64.0,2026-04-13T07:00:00.086131,2026-04-13T06:59:00.086131,2026-04-13T17:33:36.086131,2026-04-13T19:22:36.086131,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,14168.46,4360.73,848.24,25.04,25.04,0,False,on_time,Rain,27.5,0.8,2026-04-13T13:00:00.093579,2026-04-13T13:19:00.093579,2026-04-14T14:02:24.093579,2026-04-14T14:02:24.093579,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,20972.51,881.61,268.12,7.9,8.3,24,False,on_time,Clear,4.2,28.3,2026-04-13T13:00:00.102452,2026-04-13T13:07:00.102452,2026-04-13T20:54:00.102452,2026-04-13T21:18:00.102452,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,15174.27,5431.13,890.97,34.01,34.38,22,True,delayed,Cloudy,22.3,82.0,2026-04-13T09:00:00.109215,2026-04-13T08:57:00.109215,2026-04-14T19:00:36.109215,2026-04-14T19:22:36.109215,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,4579.7,3161.15,696.43,25.04,25.37,20,False,on_time,Snow,35.6,44.9,2026-04-13T06:00:00.116547,2026-04-13T06:11:00.116547,2026-04-14T07:02:24.116547,2026-04-14T07:22:24.116547,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,14272.07,3531.16,650.63,25.04,24.89,-9,False,on_time,Clear,27.7,3.7,2026-04-13T08:00:00.123135,2026-04-13T08:03:00.123135,2026-04-14T09:02:24.123135,2026-04-14T08:53:24.123135,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,354.18,496.61,132.47,5.03,5.63,36,True,delayed,Clear,10.3,83.7,2026-04-13T12:00:00.134013,2026-04-13T11:57:00.134013,2026-04-13T17:01:48.134013,2026-04-13T17:37:48.134013,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,7984.98,3085.07,398.31,16.15,17.55,84,True,delayed,Cloudy,-8.3,79.1,2026-04-13T08:00:00.140569,2026-04-13T08:07:00.140569,2026-04-14T00:09:00.140569,2026-04-14T01:33:00.140569,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,4437.38,2353.08,542.73,16.15,16.52,22,False,on_time,Rain,-3.5,1.3,2026-04-13T10:00:00.148303,2026-04-13T09:55:00.148303,2026-04-14T02:09:00.148303,2026-04-14T02:31:00.148303,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,1226.81,420.71,47.91,2.24,2.44,12,False,on_time,Rain,16.8,89.7,2026-04-13T12:00:00.154837,2026-04-13T12:06:00.154837,2026-04-13T14:14:24.154837,2026-04-13T14:26:24.154837,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,238.16,2252.46,556.61,20.14,20.04,-6,False,on_time,Clear,34.3,27.7,2026-04-13T13:00:00.164729,2026-04-13T13:19:00.164729,2026-04-14T09:08:24.164729,2026-04-14T09:02:24.164729,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,1836.18,1987.43,346.04,10.26,11.38,67,True,delayed,Storm,16.9,63.6,2026-04-13T06:00:00.173631,2026-04-13T06:01:00.173631,2026-04-13T16:15:36.173631,2026-04-13T17:22:36.173631,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1785.82,4629.04,900.13,34.01,33.89,-7,False,on_time,Clear,-0.8,4.3,2026-04-13T08:00:00.182733,2026-04-13T08:10:00.182733,2026-04-14T18:00:36.182733,2026-04-14T17:53:36.182733,2026-04-13
